Time,SN
1.857360511230769134e+03,5.788032233987670594e+01
1.857363288984615338e+03,6.583618325634628832e+01
1.857366066738461541e+03,5.235199576185932813e+01
1.857368844492307744e+03,5.233914027944675951e+01
1.857371622246153720e+03,5.069329260128553472e+01
1.857374399999999923e+03,5.415337430351347336e+01
1.857377177753846127e+03,5.244654889335266290e+01
1.857379955507692330e+03,5.355392471658159081e+01
1.857382733261538533e+03,5.331394848111461471e+01
1.857385511015384509e+03,5.876963649136799717e+01
1.857388288769230712e+03,5.043360396370040633e+01
1.857391066523076915e+03,4.243067057347013105e+01
1.857393844276923119e+03,4.874637161964132304e+01
1.857396622030769095e+03,4.675641307813652503e+01
1.857399399784615298e+03,5.743020693305123814e+01
1.857402177538461501e+03,5.715207278596946594e+01
1.857404955292307704e+03,5.033304456615238109e+01
1.857407733046153908e+03,4.098796297844470615e+01
1.857410510799999884e+03,4.407639793295959407e+01
1.857413288553846087e+03,3.622912021885539957e+01
1.857416066307692290e+03,4.058563895264794752e+01
1.857418844061538493e+03,4.343302817347060341e+01
1.857421621815384697e+03,4.061550589213234019e+01
1.857424399569230673e+03,2.904450320557221943e+01
1.857427177323076876e+03,4.716425964124592696e+01
1.857429955076923079e+03,4.218285431366166449e+01
1.857432732830769282e+03,3.405039166939835837e+01
1.857435510584615258e+03,4.238737542727606211e+01
1.857438288338461462e+03,4.102031726007147228e+01
1.857441066092307665e+03,3.254760485014896432e+01
1.857443843846153868e+03,3.060329785960802340e+01
1.857446621600000071e+03,3.474554681666136702e+01
1.857449399353846047e+03,2.935935199190265266e+01
1.857452177107692251e+03,3.703213296647255248e+01
1.857454954861538454e+03,3.178485926466186129e+01
1.857457732615384657e+03,3.027315265086877005e+01
1.857460510369230633e+03,2.953674886527520727e+01
1.857463288123076836e+03,2.750942640256701566e+01
1.857466065876923039e+03,4.098146821328515443e+01
1.857468843630769243e+03,3.143265315116483549e+01
1.857471621384615446e+03,3.706261643243855985e+01
1.857474399138461422e+03,2.972236847362755441e+01
1.857477176892307625e+03,3.265540928070854676e+01
1.857479954646153828e+03,3.168439728024736723e+01
1.857482732400000032e+03,4.646818243858463404e+01
1.857485510153846008e+03,3.630917160459853221e+01
1.857488287907692211e+03,3.332843826567980017e+01
1.857491065661538414e+03,2.367226598784038316e+01
1.857493843415384617e+03,3.385644181257170260e+01
1.857496621169230821e+03,4.093203075806526670e+01
1.857499398923076797e+03,3.229837894769673312e+01
1.857502176676923000e+03,3.859371206574281388e+01
1.857504954430769203e+03,4.927049135609695441e+01
1.857507732184615406e+03,4.117844349867002052e+01
1.857510509938461610e+03,3.776745306126564117e+01
1.857513287692307586e+03,4.007228535645062095e+01
1.857516065446153789e+03,4.013030505110647539e+01
1.857518843199999992e+03,4.841366510373722321e+01
1.857521620953846195e+03,4.276461061902454475e+01
1.857524398707692171e+03,4.861266216813191932e+01
1.857527176461538374e+03,4.486482311655023381e+01
1.857529954215384578e+03,3.947893103296107853e+01
1.857532731969230781e+03,4.762666001312690867e+01
1.857535509723076984e+03,4.931728207542060005e+01
1.857538287476922960e+03,4.371588566474651572e+01
1.857541065230769163e+03,4.208613308241253037e+01
1.857543842984615367e+03,3.460339243822021871e+01
1.857546620738461570e+03,4.570062560453359168e+01
1.857549398492307773e+03,4.162812686439747978e+01
1.857552176246153749e+03,3.149131978758606465e+01
1.857554953999999952e+03,4.045483265439200693e+01
1.857557731753846156e+03,3.735358369338875661e+01
1.857560509507692359e+03,4.532503701739317847e+01
1.857563287261538335e+03,4.218373966658426610e+01
1.857566065015384538e+03,3.927386788905447901e+01
1.857568842769230741e+03,3.547462204515662876e+01
1.857571620523076945e+03,3.045594544781781465e+01
1.857574398276923148e+03,3.427887107148505663e+01
1.857577176030769124e+03,3.006456589048685402e+01
1.857579953784615327e+03,2.804964987285798372e+01
1.857582731538461530e+03,3.208182845329758948e+01
1.857585509292307734e+03,3.683717889529955869e+01
1.857588287046153710e+03,3.482615068971706052e+01
1.857591064799999913e+03,2.954189634148733035e+01
1.857593842553846116e+03,2.696878308801532143e+01
1.857596620307692319e+03,3.576129995292654229e+01
1.857599398061538523e+03,2.757431197796864808e+01
1.857602175815384498e+03,3.092705941606303810e+01
1.857604953569230702e+03,3.006396038070304044e+01
1.857607731323076905e+03,2.506923525052203416e+01
1.857610509076923108e+03,3.651107261594837894e+01
1.857613286830769084e+03,2.905520106586388351e+01
1.857616064584615287e+03,2.552056691161705970e+01
1.857618842338461491e+03,2.323323457859866892e+01
1.857621620092307694e+03,3.128494298601071577e+01
1.857624397846153897e+03,3.236647874072708930e+01
1.857627175599999873e+03,2.417091637145597360e+01
1.857629953353846076e+03,3.477167048133308924e+01
1.857632731107692280e+03,3.149672329069294818e+01
1.857635508861538483e+03,4.150489242809544521e+01
1.857638286615384686e+03,3.835279039196453255e+01
1.857641064369230662e+03,4.999360116657719288e+01
1.857643842123076865e+03,4.924910086090834938e+01
1.857646619876923069e+03,4.162303479913852300e+01
1.857649397630769272e+03,4.636162605041175766e+01
1.857652175384615248e+03,5.092324203433408059e+01
1.857654953138461451e+03,5.006008296821324421e+01
1.857657730892307654e+03,4.863951680972156311e+01
1.857660508646153858e+03,5.212090077510265473e+01
1.857663286400000061e+03,5.212504759047731540e+01
1.857666064153846037e+03,5.121022508750855451e+01
1.857668841907692240e+03,5.728603425234908997e+01
1.857671619661538443e+03,5.689579771720321588e+01
1.857674397415384647e+03,6.886788230138634503e+01
1.857677175169230850e+03,6.355244218799099798e+01
1.857679952923076826e+03,5.964215821918111260e+01
1.857682730676923029e+03,6.963070714618055490e+01
1.857685508430769232e+03,6.765526460636360184e+01
1.857688286184615436e+03,7.134168300026000509e+01
1.857691063938461411e+03,7.653202194417181659e+01
1.857693841692307615e+03,8.104285228207476166e+01
1.857696619446153818e+03,8.240067598747941702e+01
1.857699397200000021e+03,7.695954861186868357e+01
1.857702174953846225e+03,8.018384841077863712e+01
1.857704952707692200e+03,8.271690876377394375e+01
1.857707730461538404e+03,8.089425719622025213e+01
1.857710508215384607e+03,8.111520051897198869e+01
1.857713285969230810e+03,8.910317957328075522e+01
1.857716063723076786e+03,8.035737150373165605e+01
1.857718841476922989e+03,7.386450974247193813e+01
1.857721619230769193e+03,8.177842640740124125e+01
1.857724396984615396e+03,9.058734551472508656e+01
1.857727174738461599e+03,8.941548339007331947e+01
1.857729952492307575e+03,8.188001590774919691e+01
1.857732730246153778e+03,7.834153829850285433e+01
1.857735507999999982e+03,8.364632157419752900e+01
1.857738285753846185e+03,8.697418226153081378e+01
1.857741063507692161e+03,8.731319661991236103e+01
1.857743841261538364e+03,9.948392728554119913e+01
1.857746619015384567e+03,8.974691275237238131e+01
1.857749396769230771e+03,8.008701149780257822e+01
1.857752174523076974e+03,9.395684670940894989e+01
1.857754952276922950e+03,8.446048314514730748e+01
1.857757730030769153e+03,9.258800076797491840e+01
1.857760507784615356e+03,9.015223340581412970e+01
1.857763285538461560e+03,8.049700077627494466e+01
1.857766063292307763e+03,7.390582419285863125e+01
1.857768841046153739e+03,8.618546473327452873e+01
1.857771618799999942e+03,8.860372213698863675e+01
1.857774396553846145e+03,8.537405558729396660e+01
1.857777174307692349e+03,7.766986923563851519e+01
1.857779952061538324e+03,7.751433483122929147e+01
1.857782729815384528e+03,6.921066965544659411e+01
1.857785507569230731e+03,7.767818687586634496e+01
1.857788285323076934e+03,8.769589055654024889e+01
1.857791063076923137e+03,7.679999763384624600e+01
1.857793840830769113e+03,7.911797897558970760e+01
1.857796618584615317e+03,6.945760928690037872e+01
1.857799396338461520e+03,7.685611473514927638e+01
1.857802174092307723e+03,6.888992893892084624e+01
1.857804951846153926e+03,6.694867818697008488e+01
1.857807729599999902e+03,7.223668011206005701e+01
1.857810507353846106e+03,6.596170274996212868e+01
1.857813285107692309e+03,7.581020141400428258e+01
1.857816062861538512e+03,7.554600572614299381e+01
1.857818840615384488e+03,6.826081218141841589e+01
1.857821618369230691e+03,6.855527763140304387e+01
1.857824396123076895e+03,6.144788392950491129e+01
1.857827173876923098e+03,6.830445499243131735e+01
1.857829951630769301e+03,6.443937467055570778e+01
1.857832729384615277e+03,5.977855582476823315e+01
1.857835507138461480e+03,7.191232009215509891e+01
1.857838284892307684e+03,7.340806109412596925e+01
1.857841062646153887e+03,7.249767153371588790e+01
1.857843840399999863e+03,6.217279025680618076e+01
1.857846618153846066e+03,5.655083419934707223e+01
1.857849395907692269e+03,5.982275385556577874e+01
1.857852173661538473e+03,6.416104777697739792e+01
1.857854951415384676e+03,6.408894384492201368e+01
1.857857729169230652e+03,6.523271763521134403e+01
1.857860506923076855e+03,6.266455330314256145e+01
1.857863284676923058e+03,6.161685695463571477e+01
1.857866062430769261e+03,6.532692099729183610e+01
1.857868840184615237e+03,5.485138540202451196e+01
1.857871617938461441e+03,6.202675913217755976e+01
1.857874395692307644e+03,5.958769815275439186e+01
1.857877173446153847e+03,6.262329119666233623e+01
1.857879951200000050e+03,5.489318359400673586e+01
1.857882728953846026e+03,6.410812742742925252e+01
1.857885506707692230e+03,6.495060289637120832e+01
1.857888284461538433e+03,5.725894228676917663e+01
1.857891062215384636e+03,6.079506666410492244e+01
1.857893839969230839e+03,5.369304011149083067e+01
1.857896617723076815e+03,5.576639931741941325e+01
1.857899395476923019e+03,5.983202751007848974e+01
1.857902173230769222e+03,6.321356478456208805e+01
1.857904950984615425e+03,5.480742660545114830e+01
1.857907728738461628e+03,6.730634209887374197e+01
1.857910506492307604e+03,6.137641775264771127e+01
1.857913284246153808e+03,6.668354704096627472e+01
1.857916062000000011e+03,5.849341921666121635e+01
1.857918839753846214e+03,6.187646611246165662e+01
1.857921617507692190e+03,6.323036613692391228e+01
1.857924395261538393e+03,7.333719535714375581e+01
1.857927173015384597e+03,6.320180638326223743e+01
1.857929950769230800e+03,7.155572177276913237e+01
1.857932728523077003e+03,7.174090273488319269e+01
1.857935506276922979e+03,6.551933834018367975e+01
1.857938284030769182e+03,6.555530946185002961e+01
1.857941061784615385e+03,6.074770790817369459e+01
1.857943839538461589e+03,6.884188375725074138e+01
1.857946617292307565e+03,5.920648827272395920e+01
1.857949395046153768e+03,7.591165816102753183e+01
1.857952172799999971e+03,6.568747933441686371e+01
1.857954950553846174e+03,6.931304179764468643e+01
1.857957728307692378e+03,7.065025952951098986e+01
1.857960506061538354e+03,7.025545223297196173e+01
1.857963283815384557e+03,7.256051449020441169e+01
1.857966061569230760e+03,8.603738187515558877e+01
1.857968839323076963e+03,7.837522295584543031e+01
1.857971617076922939e+03,6.935153697680398466e+01
1.857974394830769143e+03,7.014046387903849222e+01
1.857977172584615346e+03,7.924913457002443806e+01
1.857979950338461549e+03,7.171902467257397973e+01
1.857982728092307752e+03,7.247037553877332527e+01
1.857985505846153728e+03,7.379248695740201924e+01
1.857988283599999932e+03,7.219861398966497745e+01
1.857991061353846135e+03,7.754482116707086448e+01
1.857993839107692338e+03,7.076005390828291297e+01
1.857996616861538314e+03,7.091919269726155051e+01
1.857999394615384517e+03,7.652936430192829675e+01
1.858002172369230721e+03,7.808904540635865033e+01
1.858004950123076924e+03,7.426458337399211018e+01
1.858007727876923127e+03,7.479994198447276688e+01
1.858010505630769103e+03,8.442298909679587382e+01
1.858013283384615306e+03,7.658273374405401057e+01
1.858016061138461509e+03,8.056769429680613825e+01
1.858018838892307713e+03,7.555648446162624055e+01
1.858021616646153916e+03,7.664452748067361654e+01
1.858024394399999892e+03,8.073948369146040704e+01
1.858027172153846095e+03,7.875268292883239951e+01
1.858029949907692298e+03,8.743707566697874256e+01
1.858032727661538502e+03,7.245444126866637191e+01
1.858035505415384705e+03,8.145397149435981987e+01
1.858038283169230681e+03,8.399519107039934340e+01
1.858041060923076884e+03,7.436373010469536382e+01
1.858043838676923087e+03,7.519939469876814542e+01
1.858046616430769291e+03,7.179175054015036039e+01
1.858049394184615267e+03,7.098410741559793280e+01
1.858052171938461470e+03,7.103044412662562479e+01
1.858054949692307673e+03,7.257168783835481918e+01
1.858057727446153876e+03,7.586646783003610039e+01
1.858060505200000080e+03,7.613084084558548170e+01
1.858063282953846056e+03,6.928932733980572323e+01
1.858066060707692259e+03,7.458145898105384219e+01
1.858068838461538462e+03,7.590766729890657416e+01
1.858071616215384665e+03,7.049398847959548675e+01
1.858074393969230641e+03,7.096404824136953948e+01
1.858077171723076845e+03,6.471024083040090602e+01
1.858079949476923048e+03,6.979813620608221925e+01
1.858082727230769251e+03,5.600709838921740413e+01
1.858085504984615454e+03,6.491750734163689174e+01
1.858088282738461430e+03,6.669113871404029226e+01
1.858091060492307633e+03,6.950995361588867638e+01
1.858093838246153837e+03,6.029513749225033337e+01
1.858096616000000040e+03,5.481254175370613524e+01
1.858099393753846016e+03,6.794110495628795832e+01
1.858102171507692219e+03,6.653839422454529995e+01
1.858104949261538422e+03,7.078413748329526811e+01
1.858107727015384626e+03,5.949102063117685191e+01
1.858110504769230829e+03,5.805030906471447594e+01
1.858113282523076805e+03,6.085842362491799662e+01
1.858116060276923008e+03,6.439713166201387651e+01
1.858118838030769211e+03,6.523205207160853547e+01
1.858121615784615415e+03,6.479669467026074869e+01
1.858124393538461391e+03,6.680641147263706614e+01
1.858127171292307594e+03,6.823786975206441241e+01
1.858129949046153797e+03,6.792973401663792288e+01
1.858132726800000000e+03,7.988654525751383062e+01
1.858135504553846204e+03,7.885227874109537538e+01
1.858138282307692180e+03,7.667832160886770509e+01
1.858141060061538383e+03,7.445420570428606766e+01
1.858143837815384586e+03,7.085221087591150990e+01
1.858146615569230789e+03,7.513166835773425589e+01
1.858149393323076993e+03,7.867029425832437539e+01
1.858152171076922968e+03,7.977013223676425469e+01
1.858154948830769172e+03,7.796765913625834798e+01
1.858157726584615375e+03,8.353833956052541510e+01
1.858160504338461578e+03,8.573848594181370686e+01
1.858163282092307782e+03,8.781313803979911370e+01
1.858166059846153757e+03,9.141807533175881417e+01
1.858168837599999961e+03,1.028855122354127900e+02
1.858171615353846164e+03,1.062677842399701547e+02
1.858174393107692367e+03,1.016697535637894987e+02
1.858177170861538343e+03,9.796329252639048946e+01
1.858179948615384546e+03,9.861305901076252667e+01
1.858182726369230750e+03,1.023843858888863849e+02
1.858185504123076953e+03,1.022365975878150834e+02
1.858188281876923156e+03,1.096697205242194855e+02
1.858191059630769132e+03,1.031632696300260932e+02
1.858193837384615335e+03,1.108365811177992555e+02
1.858196615138461539e+03,1.072941002169895768e+02
1.858199392892307742e+03,1.133465617406360906e+02
1.858202170646153718e+03,1.121462219971127183e+02
1.858204948399999921e+03,1.057143122125925601e+02
1.858207726153846124e+03,1.092998785151789747e+02
1.858210503907692328e+03,1.110822508863081310e+02
1.858213281661538531e+03,1.004054504223568216e+02
1.858216059415384507e+03,1.056950986301981743e+02
1.858218837169230710e+03,1.068499314338484822e+02
1.858221614923076913e+03,1.053877617825961863e+02
1.858224392676923117e+03,1.128171146784332137e+02
1.858227170430769092e+03,1.093399755956313442e+02
1.858229948184615296e+03,1.048918673301094202e+02
1.858232725938461499e+03,1.008891766940933366e+02
1.858235503692307702e+03,9.140329656343065778e+01
1.858238281446153906e+03,1.088100338615700906e+02
1.858241059199999881e+03,9.473016379739470949e+01
1.858243836953846085e+03,9.738399932008748294e+01
1.858246614707692288e+03,9.934894768733852288e+01
1.858249392461538491e+03,9.725306489913771202e+01
1.858252170215384467e+03,9.144863695552388094e+01
1.858254947969230670e+03,8.490765593340462658e+01
1.858257725723076874e+03,9.100287682148477586e+01
1.858260503476923077e+03,8.122458654268768896e+01
1.858263281230769280e+03,8.637899394066417358e+01
1.858266058984615256e+03,8.518970932107309579e+01
1.858268836738461459e+03,8.044994809040281325e+01
1.858271614492307663e+03,7.973657141033322659e+01
1.858274392246153866e+03,7.037536729973075467e+01
1.858277170000000069e+03,7.905843499022896026e+01
1.858279947753846045e+03,7.194143674534572597e+01
1.858282725507692248e+03,8.076066626953195282e+01
1.858285503261538452e+03,7.296415431215775982e+01
1.858288281015384655e+03,7.078367244550177872e+01
1.858291058769230858e+03,7.189210131657151237e+01
1.858293836523076834e+03,7.688664698999656366e+01
1.858296614276923037e+03,7.210457044051321418e+01
1.858299392030769241e+03,6.797183580862170516e+01
1.858302169784615444e+03,7.716173700989835993e+01
1.858304947538461420e+03,6.915957060713749627e+01
1.858307725292307623e+03,6.587614497489649068e+01
1.858310503046153826e+03,7.518575988625529760e+01
1.858313280800000030e+03,6.903957125469473510e+01
1.858316058553846233e+03,6.360428189504732899e+01
1.858318836307692209e+03,6.809211680245580567e+01
1.858321614061538412e+03,7.211374156724582463e+01
1.858324391815384615e+03,6.946689112236308006e+01
1.858327169569230819e+03,6.990094082717162394e+01
1.858329947323076794e+03,7.443362306753809321e+01
1.858332725076922998e+03,7.630296068018358824e+01
1.858335502830769201e+03,7.313342495258511633e+01
1.858338280584615404e+03,7.380068726245289668e+01
1.858341058338461607e+03,6.568446701577597935e+01
1.858343836092307583e+03,7.377515603443970349e+01
1.858346613846153787e+03,7.885270829702561457e+01
1.858349391599999990e+03,7.148792875981419570e+01
1.858352169353846193e+03,6.751051153311048836e+01
1.858354947107692169e+03,8.271100599218833338e+01
1.858357724861538372e+03,6.979193465575664845e+01
1.858360502615384576e+03,7.850332617388741596e+01
1.858363280369230779e+03,7.982074365002902994e+01
1.858366058123076982e+03,7.889805107819844920e+01
1.858368835876922958e+03,7.993586409172814911e+01
1.858371613630769161e+03,8.408568514109452963e+01
1.858374391384615365e+03,7.902062674913386786e+01
1.858377169138461568e+03,8.103919744141002468e+01
1.858379946892307544e+03,7.808087469320716423e+01
1.858382724646153747e+03,7.281648776965552372e+01
1.858385502399999950e+03,7.501451098493227221e+01
1.858388280153846154e+03,7.506638558839301822e+01
1.858391057907692357e+03,7.732251205471368394e+01
1.858393835661538333e+03,7.251075215007421093e+01
1.858396613415384536e+03,7.243501712661939962e+01
1.858399391169230739e+03,8.837271813110142205e+01
1.858402168923076943e+03,8.683522072376209167e+01
1.858404946676923146e+03,8.352724268648486827e+01
1.858407724430769122e+03,7.094913902949855355e+01
1.858410502184615325e+03,8.019978883052669971e+01
1.858413279938461528e+03,7.924547292483127592e+01
1.858416057692307731e+03,7.815963115613705270e+01
1.858418835446153935e+03,8.062764063886476151e+01
1.858421613199999911e+03,8.406716338623603235e+01
1.858424390953846114e+03,8.982053459834230580e+01
1.858427168707692317e+03,8.347695461029169905e+01
1.858429946461538520e+03,8.740892316381616922e+01
1.858432724215384496e+03,8.635385768979246279e+01
1.858435501969230700e+03,8.350506829028292088e+01
1.858438279723076903e+03,8.261230314706867262e+01
1.858441057476923106e+03,7.645826621770365250e+01
1.858443835230769309e+03,8.625184731934376714e+01
1.858446612984615285e+03,7.578553282556529780e+01
1.858449390738461489e+03,8.822060748149844756e+01
1.858452168492307692e+03,9.011997946236999724e+01
1.858454946246153895e+03,8.221028048494794405e+01
1.858457723999999871e+03,8.509754588178176959e+01
1.858460501753846074e+03,7.942940396446478246e+01
1.858463279507692278e+03,9.462457582415383683e+01
1.858466057261538481e+03,9.044036972138960095e+01
1.858468835015384684e+03,8.813900842541332281e+01
1.858471612769230660e+03,7.966078708987777190e+01
1.858474390523076863e+03,9.379376497408303237e+01
1.858477168276923067e+03,7.965854232270100965e+01
1.858479946030769270e+03,9.101269367473769023e+01
1.858482723784615246e+03,9.745784022698946103e+01
1.858485501538461449e+03,9.258292314512293331e+01
1.858488279292307652e+03,9.587934930851859860e+01
1.858491057046153855e+03,9.007046943410504980e+01
1.858493834800000059e+03,8.785058587099530314e+01
1.858496612553846035e+03,1.003137280837610206e+02
1.858499390307692238e+03,1.001645024478590358e+02
1.858502168061538441e+03,9.696131778288400938e+01
1.858504945815384644e+03,9.117244539286298277e+01
1.858507723569230620e+03,9.737842501569535614e+01
1.858510501323076824e+03,1.075737928699610961e+02
1.858513279076923027e+03,1.067889454869236516e+02
1.858516056830769230e+03,1.041988379892582657e+02
1.858518834584615433e+03,1.066725660629271886e+02
1.858521612338461409e+03,9.609523939979564489e+01
1.858524390092307613e+03,1.195106643482389188e+02
1.858527167846153816e+03,1.115904729299182350e+02
1.858529945600000019e+03,9.811474140012170153e+01
1.858532723353846222e+03,1.027698523904724510e+02
1.858535501107692198e+03,1.053804309533680907e+02
1.858538278861538402e+03,1.066117923510485781e+02
1.858541056615384605e+03,1.079077414666093233e+02
1.858543834369230808e+03,1.090118804480901673e+02
1.858546612123077011e+03,1.073637390173772417e+02
1.858549389876922987e+03,1.181317251154670345e+02
1.858552167630769191e+03,1.040110576270085545e+02
1.858554945384615394e+03,1.105698500718664832e+02
1.858557723138461597e+03,1.142422160070846502e+02
1.858560500892307573e+03,1.022282309575934676e+02
1.858563278646153776e+03,1.103174960954073640e+02
1.858566056399999979e+03,1.068982602923214671e+02
1.858568834153846183e+03,1.105415691358867605e+02
1.858571611907692386e+03,1.152668737291954528e+02
1.858574389661538362e+03,1.016584119721958359e+02
1.858577167415384565e+03,1.023256207773314657e+02
1.858579945169230768e+03,1.070029545667095618e+02
1.858582722923076972e+03,1.056760340326070633e+02
1.858585500676922948e+03,9.967982333686998686e+01
1.858588278430769151e+03,1.109177495806006419e+02
1.858591056184615354e+03,1.026011058505672651e+02
1.858593833938461557e+03,9.885107476038326979e+01
1.858596611692307761e+03,1.062864123172566480e+02
1.858599389446153737e+03,1.066620461443618666e+02
1.858602167199999940e+03,1.156805250103539890e+02
1.858604944953846143e+03,1.109896851463651899e+02
1.858607722707692346e+03,9.838911027559331046e+01
1.858610500461538322e+03,1.096627598401289276e+02
1.858613278215384526e+03,9.467890532149445448e+01
1.858616055969230729e+03,1.071718285977464546e+02
1.858618833723076932e+03,1.014704180801530384e+02
1.858621611476923135e+03,1.045417402614711762e+02
1.858624389230769111e+03,1.051971937282703067e+02
1.858627166984615315e+03,9.832389108946455281e+01
1.858629944738461518e+03,1.056401427402456932e+02
1.858632722492307721e+03,1.042496238749610882e+02
1.858635500246153697e+03,1.073041723752609471e+02
1.858638277999999900e+03,1.078534045842146440e+02
1.858641055753846103e+03,1.157974479388412306e+02
1.858643833507692307e+03,1.098271017415647179e+02
1.858646611261538510e+03,1.145673013268862235e+02
1.858649389015384486e+03,1.093043421833479272e+02
1.858652166769230689e+03,1.261189060843713605e+02
1.858654944523076892e+03,1.194062054644261650e+02
1.858657722276923096e+03,1.185667800078265230e+02
1.858660500030769299e+03,1.192135805502212946e+02
1.858663277784615275e+03,1.292419160654005736e+02
1.858666055538461478e+03,1.235915026484556449e+02
1.858668833292307681e+03,1.183220798366591708e+02
1.858671611046153885e+03,1.273142590099874951e+02
1.858674388800000088e+03,1.326273551552584422e+02
1.858677166553846064e+03,1.246800504411321242e+02
1.858679944307692267e+03,1.335457139474181645e+02
1.858682722061538470e+03,1.329322641199883321e+02
1.858685499815384674e+03,1.388413819768286714e+02
1.858688277569230650e+03,1.380319450020475358e+02
1.858691055323076853e+03,1.384302123379169984e+02
1.858693833076923056e+03,1.435707367817236673e+02
1.858696610830769259e+03,1.476068566665784942e+02
1.858699388584615463e+03,1.504071595810429756e+02
1.858702166338461438e+03,1.545811055827346081e+02
1.858704944092307642e+03,1.494032545660146525e+02
1.858707721846153845e+03,1.527015789752636579e+02
1.858710499600000048e+03,1.493593622703120047e+02
1.858713277353846024e+03,1.538118242630561667e+02
1.858716055107692227e+03,1.607931354992143724e+02
1.858718832861538431e+03,1.594811643432373103e+02
1.858721610615384634e+03,1.551397417100634470e+02
1.858724388369230837e+03,1.641103221760672284e+02
1.858727166123076813e+03,1.682314257733224849e+02
1.858729943876923016e+03,1.753770962336867569e+02
1.858732721630769220e+03,1.654838928005157470e+02
1.858735499384615423e+03,1.636678157096238806e+02
1.858738277138461399e+03,1.748121313947427211e+02
1.858741054892307602e+03,1.762546949487243921e+02
1.858743832646153805e+03,1.742321614405217645e+02
1.858746610400000009e+03,1.700867480828918588e+02
1.858749388153846212e+03,1.746134115695782043e+02
1.858752165907692188e+03,1.820598298724613358e+02
1.858754943661538391e+03,1.785925017884794386e+02
1.858757721415384594e+03,1.765296434314918770e+02
1.858760499169230798e+03,1.805814870144832867e+02
1.858763276923076774e+03,1.803849927216819822e+02
1.858766054676922977e+03,1.744352685042995859e+02
1.858768832430769180e+03,1.867960533645515113e+02
1.858771610184615383e+03,1.739983318371022847e+02
1.858774387938461587e+03,1.803937541246981482e+02
1.858777165692307562e+03,1.730285674271348455e+02
1.858779943446153766e+03,1.786082251973130042e+02
1.858782721199999969e+03,1.745472020645979114e+02
1.858785498953846172e+03,1.819535603474204208e+02
1.858788276707692376e+03,1.814808644181167949e+02
1.858791054461538351e+03,1.726155674858742657e+02
1.858793832215384555e+03,1.668270445360592760e+02
1.858796609969230758e+03,1.683550708432531735e+02
1.858799387723076961e+03,1.630879839863065968e+02
1.858802165476923165e+03,1.698250631884562551e+02
1.858804943230769140e+03,1.710415549572116447e+02
1.858807720984615344e+03,1.553577738555171663e+02
1.858810498738461547e+03,1.613689265550049186e+02
1.858813276492307750e+03,1.526522843535175014e+02
1.858816054246153726e+03,1.449815418768774578e+02
1.858818831999999929e+03,1.448314869381429446e+02
1.858821609753846133e+03,1.477367443736624182e+02
1.858824387507692336e+03,1.418708441486007814e+02
1.858827165261538539e+03,1.323101055611516301e+02
1.858829943015384515e+03,1.382403266587699591e+02
1.858832720769230718e+03,1.300250417410078683e+02
1.858835498523076922e+03,1.280809148406682425e+02
1.858838276276923125e+03,1.248013673782822650e+02
1.858841054030769101e+03,1.258410853866718782e+02
1.858843831784615304e+03,1.139294430833788851e+02
1.858846609538461507e+03,1.168085135763507054e+02
1.858849387292307711e+03,1.054028631252788415e+02
1.858852165046153914e+03,1.092926147735904578e+02
1.858854942799999890e+03,1.118118177382588101e+02
1.858857720553846093e+03,1.066749017831966313e+02
1.858860498307692296e+03,1.049837767944190716e+02
1.858863276061538500e+03,1.045128238982290014e+02
1.858866053815384475e+03,1.108592973214116171e+02
1.858868831569230679e+03,1.026542668806419840e+02
1.858871609323076882e+03,9.417041735012887216e+01
1.858874387076923085e+03,9.843668610353417137e+01
1.858877164830769289e+03,9.849775552108476973e+01
1.858879942584615264e+03,1.056364978885414700e+02
1.858882720338461468e+03,9.035337235841720371e+01
1.858885498092307671e+03,9.523424775723427160e+01
1.858888275846153874e+03,9.460389012351329541e+01
1.858891053599999850e+03,9.931558078870747863e+01
1.858893831353846053e+03,8.898792127970426691e+01
1.858896609107692257e+03,9.570832427495639649e+01
1.858899386861538460e+03,9.833666078826922785e+01
1.858902164615384663e+03,9.452130596819144159e+01
1.858904942369230639e+03,9.771869844052733356e+01
1.858907720123076842e+03,8.945235479581531024e+01
1.858910497876923046e+03,9.508769550934565018e+01
1.858913275630769249e+03,9.526344634423421098e+01
1.858916053384615452e+03,1.057875883591709396e+02
1.858918831138461428e+03,1.048396374183969897e+02
1.858921608892307631e+03,1.049652243929551503e+02
1.858924386646153835e+03,1.069739294485295886e+02
1.858927164400000038e+03,1.089676245371281880e+02
1.858929942153846241e+03,1.050721562239239688e+02
1.858932719907692217e+03,1.118061088380649863e+02
1.858935497661538420e+03,1.151742385057332712e+02
1.858938275415384624e+03,1.080416408381090463e+02
1.858941053169230827e+03,1.151261464853522085e+02
1.858943830923076803e+03,1.188040846094622651e+02
1.858946608676923006e+03,1.215629633270388155e+02
1.858949386430769209e+03,1.200290335551949141e+02
1.858952164184615413e+03,1.289568610222500524e+02
1.858954941938461616e+03,1.273532956213680762e+02
1.858957719692307592e+03,1.268313502910490911e+02
1.858960497446153795e+03,1.201158326322854748e+02
1.858963275199999998e+03,1.374514974461175143e+02
1.858966052953846201e+03,1.296309036642455510e+02
1.858968830707692177e+03,1.341934239869349028e+02
1.858971608461538381e+03,1.373343043247214439e+02
1.858974386215384584e+03,1.410507120753061940e+02
1.858977163969230787e+03,1.413412356007745245e+02
